what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1499993206176
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1499993206178
os,sysinfo,,,"win32",1499993206182
arch,sysinfo,,,"x86",1499993206182
ws,sysinfo,,,"win32",1499993206182
locale,sysinfo,,,"en_US",1499993206182
processors,sysinfo,,,"4",1499993206182
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1499993206182
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1499993206182
java.specification.name,sysinfo,,,"Java Platform API Specification",1499993206182
java.specification.vendor,sysinfo,,,"Oracle Corporation",1499993206182
java.specification.version,sysinfo,,,"1.8",1499993206182
java.vendor,sysinfo,,,"Oracle Corporation",1499993206182
java.version,sysinfo,,,"1.8.0_131",1499993206182
java.vm.info,sysinfo,,,"mixed mode",1499993206182
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1499993206182
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1499993206182
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1499993206182
java.vm.specification.version,sysinfo,,,"1.8",1499993206182
java.vm.vendor,sysinfo,,,"Oracle Corporation",1499993206182
java.vm.version,sysinfo,,,"25.131-b11",1499993206182
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1499993206369
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1499993206428
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1499993206502
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1499993206827
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1499993207235
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1499993207280
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1499993207912
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1499993208113
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1499993208279
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1499993208680
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1499993208691
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1499993208845
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1499993208998
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1499993209060
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1499993209289
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1499993209340
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1499993210198
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1499993210199
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1499993210252
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1499993210418
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1499993210538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993229244
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1499993250023
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1499993250052
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1499993250328
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1499993250434
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1499993250973
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1499993250990
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1499993253513
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1499993280117
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1499993280223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993285661
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1499993286486
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1499993286621
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1499993286628
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499993286849
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1499993286884
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1499993286940
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1499993287119
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1499993287462
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1499993287484
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1499993287500
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1499993294759
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1499993297574
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1499993297593
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499993299543
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1499993304612
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1499993304613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993316151
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1499993351132
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993351234
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993351434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993351593
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1499993351823
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1499993378587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1499993389098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499993415179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993438941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993493861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1499993499884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499993500769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993514089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993533697
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499993536105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993549750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499993600282
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993605147
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993605229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993605246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993609860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993616773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499993617859
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1499993629416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993631724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993637936
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1499993640748
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1499993644640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993645704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993652265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993652593
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1499993660772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993663282
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993663368
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993663419
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499993676355
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1499993677842
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1499993677904
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1499993678252
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1499993678253
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1499993678395
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1499993678455
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1499993678660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993685890
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1499993691600
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1499993692147
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1499993692227
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1499993692230
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1499993692250
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1499993692293
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1499993692513
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1499993692572
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1499993692860
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1499993692927
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1499993695696
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1499993696385
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1499993696697
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993696962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993697015
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1499993697046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1499993697046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993703936
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993709015
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499993709062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993709090
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1499993709094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1499993709094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993718018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993737736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1499993737742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499993741306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994124073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994129504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994131682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994135360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994227729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994233900
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1499994290067
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1499994290201
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1499994290271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994401762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994408108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994419164
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1499994419582
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1499994419629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994428630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994452929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994461394
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499994474274
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499994474356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994474431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499994477244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499994480825
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1499994491665
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1499994491699
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499994508356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994516010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994525327
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1499994525369
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499994527746
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1499994529326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995044494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995059425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995069965
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1499995070218
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1499995070329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995084861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995092119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995094161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995744943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995749787
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499995757695
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499995757757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995757779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995759468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995764565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499995766325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499995777860
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499995780258
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499995783387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995786752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995838871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499995842558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995866815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995871387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499995873602
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499995875734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499995882732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995883556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995884262
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499995885697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499995886778
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995887585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995888586
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499995905684
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499995912920
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499995915434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995922329
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499995933320
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499995933374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995933395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499995935301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996189775
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996192689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1499996196654
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996197835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499996199292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1499996213410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499996215469
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996217144
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996220938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996222423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996223347
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996224758
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996226118
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996227026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1499996230353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1499996232593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499996252246
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996253925
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996257985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499996274163
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996285972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996288262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996353006
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1499996355331
