what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996947057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996951835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996961222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996965791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996966839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1499996996984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1499997041277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499997046620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499997049366
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1500189107015
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1500189107017
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1500189107017
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1500189107019
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1500189107019
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1500189107020
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1500189107021
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1500189107038
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1500189107038
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1500189107039
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1500189107039
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1500189107040
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1500189107040
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1500189107042
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1500189107043
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1500189107044
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1500189107044
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1500189107045
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1500189107046
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1500189107046
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1500189107047
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1500189107048
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1500189107049
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1500189107050
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1500189107052
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1500189107053
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1500189107054
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1500189107055
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1500189107056
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1500189107057
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1500189107058
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1500189107059
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1500189107131
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1500189107131
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1500189107132
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1500189107132
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1500189107133
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1500189107134
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1500189107134
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1500189107149
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1500189107150
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1500189107150
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1500189107151
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1500189107152
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1500189107153
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1500189107154
os,sysinfo,,,"win32",1500189107159
arch,sysinfo,,,"x86",1500189107159
ws,sysinfo,,,"win32",1500189107159
locale,sysinfo,,,"en_US",1500189107159
processors,sysinfo,,,"4",1500189107159
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1500189107159
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1500189107159
java.specification.name,sysinfo,,,"Java Platform API Specification",1500189107159
java.specification.vendor,sysinfo,,,"Oracle Corporation",1500189107159
java.specification.version,sysinfo,,,"1.8",1500189107159
java.vendor,sysinfo,,,"Oracle Corporation",1500189107159
java.version,sysinfo,,,"1.8.0_131",1500189107159
java.vm.info,sysinfo,,,"mixed mode",1500189107159
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1500189107159
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1500189107159
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1500189107159
java.vm.specification.version,sysinfo,,,"1.8",1500189107159
java.vm.vendor,sysinfo,,,"Oracle Corporation",1500189107159
java.vm.version,sysinfo,,,"25.131-b11",1500189107159
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1500189107198
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1500189107411
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1500189107649
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1500189107804
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1500189107823
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1500189108026
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1500189108853
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1500189108976
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1500189109260
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1500189109264
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1500189109472
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1500189109609
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1500189109746
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1500189109900
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1500189109907
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1500189110044
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1500189110147
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1500189110208
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1500189110504
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1500189110654
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1500189111384
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1500189111385
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1500189111461
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1500189111628
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1500189111711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500189115746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500189125906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1500189125916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500189338666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500191936786
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1500191941861
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1500191942295
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100906-1425,"org.eclipse.ecf.filetransfer",1500191943167
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100906-1425,"org.eclipse.ecf.identity",1500191943224
started,bundle,org.eclipse.ecf,3.1.0.v20100906-1425,"org.eclipse.ecf",1500191943443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500191943463
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1500191943683
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer",1500191943697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500191971327
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1500191971376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500191975162
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1500191977067
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1500191978309
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1500191978468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1500191980013
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1500192003014
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1500192013731
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1500192021297
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1500192021437
error,log,,,"Operation details",1500192031905
error,log,,,"Operation details",1500192031920
error,log,,,"Operation details",1500192129982
error,log,,,"Operation details",1500192129982
error,log,,,"Operation details",1500192148827
error,log,,,"Operation details",1500192148843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500192188467
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1500192188514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500192194582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500192528278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500192532853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1500192537614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1500192548182
error,log,,,"Operation details",1500192591766
error,log,,,"Operation details",1500192591766
error,log,,,"Operation details",1500192682485
error,log,,,"Operation details",1500192682487
error,log,,,"Operation details",1500192703142
error,log,,,"Operation details",1500192703144
error,log,,,"Operation details",1500192717457
error,log,,,"Operation details",1500192717458
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1500192725316
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1500192725372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500192733521
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1500192733535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500192733861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500198812695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500198818092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500198856092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500198859149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500198859305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500198860366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500204012822
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1500204013256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500204043352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500206890126
