what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"4",1499960731637
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1499960731637
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1499960731637
java.specification.name,sysinfo,,,"Java Platform API Specification",1499960731637
java.specification.vendor,sysinfo,,,"Oracle Corporation",1499960731637
java.specification.version,sysinfo,,,"1.8",1499960731637
java.vendor,sysinfo,,,"Oracle Corporation",1499960731637
java.version,sysinfo,,,"1.8.0_131",1499960731637
java.vm.info,sysinfo,,,"mixed mode",1499960731637
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1499960731637
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1499960731637
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1499960731637
java.vm.specification.version,sysinfo,,,"1.8",1499960731637
java.vm.vendor,sysinfo,,,"Oracle Corporation",1499960731637
java.vm.version,sysinfo,,,"25.131-b11",1499960731637
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1499960731918
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1499960731980
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1499960732667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499960733244
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1499960733416
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1499960733618
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1499960733790
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1499960733962
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1499960733962
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1499960734102
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1499960734211
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1499960734258
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1499960795255
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1499960795283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499960855646
started,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1499960861719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499960862193
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1499960867626
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1499960867627
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100906-1425,"org.eclipse.ecf.filetransfer",1499960867650
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100906-1425,"org.eclipse.ecf.identity",1499960867664
started,bundle,org.eclipse.ecf,3.1.0.v20100906-1425,"org.eclipse.ecf",1499960867710
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1499960867727
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer",1499960867736
error,log,,,"Unexpected exception: null",1499960893417
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1499960987155
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1499960987732
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1499960987752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499960987972
executed,command,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1499960987991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499960996656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961363512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961364541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961364736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961366510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961366664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961367566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961367776
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1499961380151
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1499961380181
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1499961382637
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1499961382654
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1499961390454
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1499961390475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961408958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961603733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961605153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961606338
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499961606585
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1499961606984
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1499961607000
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1499961607296
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1499961607296
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1499961607421
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1499961607437
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1499961607468
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1499961607499
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1499961607515
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1499961607515
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1499961607515
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1499961607515
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1499961607515
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1499961607515
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1499961607530
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1499961607530
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1499961607546
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1499961607561
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1499961607561
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1499961607577
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1499961607577
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1499961607577
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1499961607577
stopped,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1499961607577
